ZIP Code,Type,State FIPS,Preferred name,Alternate names,Population (2019),Housing units (2019),Median family income (2019),MFI percentile (2019),Latitude,Longitude,Land area,Water area
01773,standard,25,"Lincoln, MA",Lincoln Center,"4,884","2,266","$217,442",99,42.425999,-71.310997,13.62,0.77
01775,standard,25,"Stow, MA",,"7,133","2,622","$165,574",98,42.43,-71.513,17.313,0.672
01776,standard,25,"Sudbury, MA","N Sudbury, North Sudbury","19,122","6,494","$203,253",99,42.382999,-71.420998,24.239,0.48
01778,standard,25,"Wayland, MA",Cochituate,"14,088","5,204","$219,167",99,42.344002,-71.380997,15.208,0.803
01784,PO box,25,"Woodville, MA",,,,,,,,,
01801,standard,25,"Woburn, MA",,"40,359","16,888","$108,448",89,42.488998,-71.153999,12.654,0.31
01803,standard,25,"Burlington, MA",,"27,650","10,674","$135,634",95,42.502998,-71.202003,11.696,0.125
01805,unique,25,"Burlington, MA",Lahey Clinic Med Ctr,,,,,,,,
01807,unique,25,"Woburn, MA",National Grid,,,,,,,,
01810,standard,25,"Andover, MA",,"35,816","13,114","$183,438",98,42.647999,-71.162003,30.849,1.322
01812,unique,25,"Andover, MA",Internal Revenue Service,,,,,,,,
01813,unique,25,"Woburn, MA",Mellon Financial Services,,,,,,,,
01815,unique,25,"Woburn, MA",Bank Of America,,,,,,,,
01821,standard,25,"Billerica, MA",,"32,797","11,877","$117,917",91,42.549,-71.251999,16.568,0.396
01822,PO box,25,"Billerica, MA",,,,,,,,,
01824,standard,25,"Chelmsford, MA","Kates Corner, S Chelmsford","25,754","9,982","$144,644",96,42.591,-71.355003,17.75,0.389
01826,standard,25,"Dracut, MA",,"31,294","11,810","$106,300",88,42.68,-71.301003,20.627,0.658
01827,standard,25,"Dunstable, MA",,"3,366","1,192","$156,641",97,42.675999,-71.5,16.456,0.303
01830,standard,25,"Haverhill, MA",,"26,305","10,687","$86,981",76,42.796001,-71.053001,13.798,1.294
01831,PO box,25,"Haverhill, MA",,,,,,,,,
01832,standard,25,"Haverhill, MA",,"23,270","9,444","$75,205",61,42.791,-71.133003,11.36,0.483
01833,standard,25,"Georgetown, MA",Haverhill,"8,695","3,364","$146,111",96,42.728001,-70.982002,12.86,0.29
01834,standard,25,"Groveland, MA",,"6,780","2,507","$118,889",92,42.754002,-71.015999,8.884,0.514
01835,standard,25,"Haverhill, MA","Bradford, Ward Hill","13,958","5,510","$81,186",70,42.750999,-71.094002,7.811,0.885
01840,standard,25,"Lawrence, MA",,"5,573","2,401","$33,125",2,42.707001,-71.160004,0.498,0.077
01841,standard,25,"Lawrence, MA",,"49,367","16,027","$47,199",12,42.712002,-71.165001,3.089,0.179
01842,PO box,25,"Lawrence, MA",,,,,,,,,
01843,standard,25,"Lawrence, MA","S Lawrence, South Lawrence","25,002","9,253","$62,703",39,42.689999,-71.160004,3.369,0.224
01844,standard,25,"Methuen, MA",,"50,282","18,700","$90,201",79,42.742001,-71.179001,22.219,0.787
01845,standard,25,"North Andover, MA",N Andover,"30,842","11,756","$139,191",95,42.674,-71.091003,26.307,1.436
01850,standard,25,"Lowell, MA",,"16,151","5,867","$63,989",41,42.655998,-71.303001,1.36,0.118
01851,standard,25,"Lowell, MA",,"30,686","10,842","$67,587",48,42.627998,-71.334999,3.338,0.045
01852,standard,25,"Lowell, MA",,"35,532","14,756","$71,969",56,42.632,-71.295998,4.953,0.242
01853,PO box,25,"Lowell, MA",,,,,,,,,
01854,standard,25,"Lowell, MA",,"28,937","10,321","$64,615",43,42.648998,-71.348,3.934,0.538
01860,standard,25,"Merrimac, MA",,"6,890","2,784","$112,423",90,42.839001,-71.012001,8.458,0.397
01862,standard,25,"North Billerica, MA","N Billerica, Billerica","10,623","3,754","$112,813",90,42.578999,-71.295998,9.241,0.415
01863,standard,25,"North Chelmsford, MA",N Chelmsford,"9,372","3,928","$121,304",92,42.633999,-71.389,4.62,0.325
01864,standard,25,"North Reading, MA",N Reading,"15,581","5,786","$148,281",96,42.577999,-71.084,13.14,0.357
01865,PO box,25,"Nutting Lake, MA",Nuttings Lake,,,,,,,,
01866,PO box,25,"Pinehurst, MA",,,,,,,,,
01867,standard,25,"Reading, MA",,"25,077","9,403","$157,217",97,42.535,-71.105003,9.936,0.018
01876,standard,25,"Tewksbury, MA",,"30,878","12,025","$124,726",93,42.612,-71.227997,20.459,0.359
01879,standard,25,"Tyngsboro, MA",Tyngsborough,"12,443","4,592","$139,816",95,42.667999,-71.429001,16.782,1.405
01880,standard,25,"Wakefield, MA",,"26,720","10,895","$130,570",94,42.501999,-71.067001,6.908,0.54
01885,PO box,25,"West Boxford, MA",,,,,,,,,
01886,standard,25,"Westford, MA","Forge Village, Nabnasset","24,342","8,852","$161,024",97,42.585999,-71.440002,30.267,1.117
01887,standard,25,"Wilmington, MA",,"23,377","8,073","$139,131",95,42.564999,-71.165001,16.978,0.179
01888,PO box,25,"Woburn, MA",,,,,,,,,
01889,unique,25,"North Reading, MA","Massachusetts District, N Reading",,,,,,,,
01890,standard,25,"Winchester, MA",,"22,738","8,125","$217,633",99,42.452999,-71.143997,6.031,0.314
01899,unique,25,"Andover, MA",Bar Coded I R S,,,,,,,,
01901,standard,25,"Lynn, MA",,"2,135","1,112","$41,321",7,42.459999,-70.945999,0.248,0.027
01902,standard,25,"Lynn, MA",,"49,641","17,863","$57,693",29,42.471001,-70.942001,2.403,0.091
01903,PO box,25,"Lynn, MA",,,,,,,,,
01904,standard,25,"Lynn, MA",East Lynn,"17,294","6,371","$96,518",83,42.492001,-70.973999,4.521,0.503
01905,standard,25,"Lynn, MA",West Lynn,"24,580","8,598","$70,008",53,42.466,-70.975998,3.56,0.461
01906,standard,25,"Saugus, MA",,"28,222","11,125","$100,524",85,42.467999,-71.014,10.806,1.001
01907,standard,25,"Swampscott, MA",,"15,278","6,168","$145,570",96,42.473999,-70.906998,3.036,0.427
01908,standard,25,"Nahant, MA",,"3,502","1,724","$136,548",95,42.428001,-70.926003,1.046,1.374
01910,unique,25,"Lynn, MA",General Elec Co,,,,,,,,
01913,standard,25,"Amesbury, MA",,"17,434","7,549","$104,673",87,42.851002,-70.956001,12.263,1.462
01915,standard,25,"Beverly, MA",Beverly Farms,"41,885","17,216","$109,124",89,42.570999,-70.867996,15.093,1.528
01921,standard,25,"Boxford, MA",,"8,282","2,867","$193,676",99,42.682999,-71.017998,23.556,0.845
01922,standard,25,"Byfield, MA",Newbury,"3,910","1,238","$166,328",98,42.757,-70.914001,9.588,0.3
01923,standard,25,"Danvers, MA",,"27,406","11,128","$116,046",91,42.574001,-70.950996,13.203,0.907
01929,standard,25,"Essex, MA",,"3,745","1,730","$122,750",93,42.639999,-70.771004,13.972,1.979
01930,standard,25,"Gloucester, MA",Magnolia,"30,162","14,878","$93,479",81,42.619999,-70.681999,26.193,5.397
01931,PO box,25,"Gloucester, MA",,,,,,,,,
01936,PO box,25,"Hamilton, MA",,,,,,,,,
01937,PO box,25,"Hathorne, MA",,180,0,,,42.585999,-70.984001,0.073,0
01938,standard,25,"Ipswich, MA",,"13,963","6,247","$120,714",92,42.683998,-70.843002,30.432,5.379
01940,standard,25,"Lynnfield, MA",South Lynnfield,"13,474","5,321","$158,669",97,42.534,-71.038002,10.548,0.661
01944,standard,25,"Manchester, MA",Manchester By The Sea,"5,383","2,294","$169,688",98,42.577,-70.766998,9.229,1.239
01945,standard,25,"Marblehead, MA",Mhead,"20,500","8,716","$149,990",97,42.501999,-70.859001,4.386,3.304
01949,standard,25,"Middleton, MA",,"9,872","3,153","$143,457",96,42.606998,-71.010002,13.454,1.03
01950,standard,25,"Newburyport, MA",Plum Island,"18,077","8,655","$141,250",96,42.812,-70.890999,8.348,2.311
01951,standard,25,"Newbury, MA","Newburyport, Plum Island","3,150","1,716","$104,183",87,42.772999,-70.849998,13.765,2.636
01952,standard,25,"Salisbury, MA","Salisbury Bch, Salisbury Beach","9,379","5,060","$100,068",85,42.845001,-70.841003,15.404,2.357
01960,standard,25,"Peabody, MA",West Peabody,"52,628","22,347","$96,115",83,42.534,-70.970001,15.997,0.564
01961,PO box,25,"Peabody, MA",,,,,,,,,
01965,PO box,25,"Prides Crossing, MA",Prides Crssng,,,,,,,,
01966,standard,25,"Rockport, MA",Pigeon Cove,"7,231","4,199","$107,917",88,42.640999,-70.620003,6.992,1.609
01969,standard,25,"Rowley, MA",,"6,372","2,361","$134,899",95,42.721001,-70.890999,17.492,1.686
01970,standard,25,"Salem, MA",,"43,033","19,565","$86,849",76,42.523998,-70.871002,8.109,5.482
01971,PO box,25,"Salem, MA",,,,,,,,,
01982,standard,25,"South Hamilton, MA","S Hamilton, Hamilton","8,031","2,955","$149,865",97,42.625999,-70.857002,14.185,0.729
01983,standard,25,"Topsfield, MA",,"6,568","2,287","$162,733",98,42.640999,-70.943001,11.923,0.898
01984,standard,25,"Wenham, MA",,"5,240","1,454","$157,305",97,42.601002,-70.883003,7.66,0.482
01985,standard,25,"West Newbury, MA",,"4,631","1,788","$180,250",98,42.799999,-70.963997,13.451,1.274
02018,PO box,25,"Accord, MA","Hingham, Norwell",,,,,,,,
02019,standard,25,"Bellingham, MA",,"17,108","6,940","$124,233",93,42.077,-71.473999,18.349,0.55
02020,PO box,25,"Brant Rock, MA",Marshfield,,,,,,,,
02021,standard,25,"Canton, MA",,"23,369","9,422","$136,382",95,42.175999,-71.125,18.797,0.816
02025,standard,25,"Cohasset, MA",,"8,484","3,505","$189,514",98,42.236,-70.814003,9.789,1.065
02026,standard,25,"Dedham, MA",,"25,265","10,568","$129,352",94,42.247002,-71.179001,10.244,0.401
02027,PO box,25,"Dedham, MA",,,,,,,,,
02030,standard,25,"Dover, MA",,"6,044","2,128","$250,001",99,42.234001,-71.291,15.119,0.315
02032,standard,25,"East Walpole, MA","E Walpole, Walpole","4,194","1,545","$170,714",98,42.157001,-71.216003,2.34,0.06
02035,standard,25,"Foxboro, MA",Foxborough,"17,727","6,875","$121,330",92,42.061001,-71.246002,19.848,1.001
02038,standard,25,"Franklin, MA",,"33,256","12,192","$148,762",96,42.084999,-71.411003,26.626,0.395
02040,PO box,25,"Greenbush, MA",Scituate,,,,,,,,
02041,PO box,25,"Green Harbor, MA",Marshfield,,,,,,,,
02043,standard,25,"Hingham, MA",Accord,"23,652","9,286","$198,900",99,42.216,-70.880997,22.157,0.877
02044,unique,25,"Hingham, MA",Shared Firm Zip Code,,,,,,,,
02045,standard,25,"Hull, MA",Nantasket Beach,"10,455","5,907","$119,250",92,42.292,-70.924004,2.658,5.497
02047,PO box,25,"Humarock, MA",Marshfield,97,160,,,42.133999,-70.685997,0.239,0.008
02048,standard,25,"Mansfield, MA",,"23,947","9,012","$135,360",95,42.016998,-71.216003,20.101,0.321
02050,standard,25,"Marshfield, MA",,"26,222","11,605","$126,445",93,42.115002,-70.709999,29.079,4.208
02051,PO box,25,"Marshfield Hills, MA","Marshfld Hls, Marshfield",,,,,,,,
02052,standard,25,"Medfield, MA",,"12,841","4,354","$186,149",98,42.185001,-71.305,14.402,0.234
02053,standard,25,"Medway, MA",,"13,325","4,946","$153,708",97,42.155998,-71.43,11.543,0.13
02054,standard,25,"Millis, MA",,"8,233","3,344","$110,900",90,42.173,-71.363998,12.022,0.233
02055,PO box,25,"Minot, MA",Scituate,,,,,,,,
02056,standard,25,"Norfolk, MA",,"11,309","3,337","$168,858",98,42.113998,-71.334,14.869,0.498
02059,PO box,25,"North Marshfield, MA","N Marshfield, Marshfield",,,,,,,,
02060,PO box,25,"North Scituate, MA","N Scituate, Scituate",,,,,,,,
02061,standard,25,"Norwell, MA",,"11,054","3,869","$173,719",98,42.165001,-70.819,20.941,0.314
02062,standard,25,"Norwood, MA",,"29,306","12,602","$113,423",90,42.187,-71.195999,10.358,0.162
02065,PO box,25,"Ocean Bluff, MA",Marshfield,,,,,,,,
02066,standard,25,"Scituate, MA","Scituate Center, Scituate Harbor","18,239","7,753","$154,142",97,42.202,-70.758003,16.927,2.194
02067,standard,25,"Sharon, MA",,"18,508","6,648","$162,750",98,42.108002,-71.181999,22.672,0.954
02070,PO box,25,"Sheldonville, MA",Wrentham,,,,,,,,
02071,standard,25,"South Walpole, MA","S Walpole, Walpole","1,526",196,"$110,809",90,42.103001,-71.274002,0.97,0.013
02072,standard,25,"Stoughton, MA",,"28,639","11,526","$104,973",87,42.118999,-71.103996,16.093,0.374
02081,standard,25,"Walpole, MA",,"19,904","7,326","$135,428",95,42.146999,-71.271004,17.92,0.549
02090,standard,25,"Westwood, MA",Islington,"16,154","5,986","$185,281",98,42.220001,-71.217003,10.895,0.285
02093,standard,25,"Wrentham, MA",,"11,823","4,347","$155,720",97,42.053001,-71.357002,21.706,0.905
02108,standard,25,"Boston, MA",,"4,454","2,360","$212,500",99,42.358002,-71.065002,0.137,0
02109,standard,25,"Boston, MA",,"4,190","2,566","$231,964",99,42.367001,-71.050003,0.174,0.113
02110,standard,25,"Boston, MA",,"2,314","1,666","$250,001",99,42.362,-71.047997,0.184,0.091
02111,standard,25,"Boston, MA",,"7,926","4,153","$68,294",50,42.351002,-71.058998,0.27,0.017
02112,PO box,25,"Boston, MA",,,,,,,,,
02113,standard,25,"Boston, MA",,"6,966","4,697","$117,692",91,42.365002,-71.055,0.1,0
02114,standard,25,"Boston, MA",,"13,335","8,568","$209,226",99,42.362999,-71.069,0.45,0.116
02115,standard,25,"Boston, MA",,"28,652","10,239","$63,846",41,42.337002,-71.106003,0.709,0.04
02116,standard,25,"Boston, MA",,"23,157","14,369","$196,146",99,42.351002,-71.075996,0.631,0.103
02117,PO box,25,"Boston, MA",,,,,,,,,
02118,standard,25,"Boston, MA",Roxbury,"28,262","14,306","$93,125",81,42.338001,-71.07,1.096,0.002
02119,standard,25,"Roxbury, MA",Boston,"27,818","12,502","$44,320",9,42.324001,-71.084999,1.598,0
02120,standard,25,"Roxbury Crossing, MA","Boston, Mission Hill, Roxbury, Roxbury Xing","15,188","5,286","$45,078",10,42.332001,-71.097,0.621,0
02121,standard,25,"Dorchester, MA","Boston, Grove Hall","30,159","11,854","$37,017",4,42.306,-71.085999,1.745,0.009
02122,standard,25,"Dorchester, MA",Boston,"24,485","9,408","$61,080",35,42.291,-71.042,2.035,0.631
02123,PO box,25,"Boston, MA",,,,,,,,,
02124,standard,25,"Dorchester Center, MA","Boston, Dorchester, Dorchestr Ctr","56,649","20,789","$67,828",49,42.285999,-71.070999,3.003,0.072
02125,standard,25,"Dorchester, MA","Boston, Uphams Corner","34,847","14,336","$66,310",46,42.316002,-71.056,2.132,0.309
02126,standard,25,"Mattapan, MA","Boston, Hyde Park","29,620","10,903","$64,025",42,42.273998,-71.097,2.082,0.024
02127,standard,25,"Boston, MA","South Boston, S Boston","37,634","18,596","$111,778",90,42.334999,-71.039001,2.023,0.614
02128,standard,25,"Boston, MA","East Boston, E Boston","47,263","17,974","$56,782",27,42.361,-71.007004,4.851,1.139
02129,standard,25,"Charlestown, MA",Boston,"19,890","9,573","$159,015",97,42.380001,-71.060997,1.352,0.486
02130,standard,25,"Jamaica Plain, MA",Boston,"40,749","17,386","$118,850",92,42.308998,-71.113998,3.334,0.127
02131,standard,25,"Roslindale, MA",Boston,"34,419","13,458","$90,018",79,42.284,-71.125999,2.592,0.005
02132,standard,25,"West Roxbury, MA","Boston, W Roxbury","27,801","11,995","$132,500",94,42.279999,-71.162003,4.561,0.096
02133,standard,25,"Boston, MA",,,,,,,,,
02134,standard,25,"Allston, MA",Boston,"19,907","9,016","$78,286",66,42.358002,-71.128998,1.326,0.045
02135,standard,25,"Brighton, MA",Boston,"44,951","20,659","$91,546",80,42.349998,-71.153999,2.635,0.221
02136,standard,25,"Hyde Park, MA","Boston, Readville","35,213","12,556","$78,162",66,42.255001,-71.128998,4.59,0.108
02137,PO box,25,"Readville, MA","Boston, Hyde Park",,,,,,,,
02138,standard,25,"Cambridge, MA",,"38,504","15,748","$159,774",97,42.380001,-71.135002,2.74,0.324
02139,standard,25,"Cambridge, MA","Cambridgeport, Inman Square","38,715","16,249","$128,865",94,42.362999,-71.102997,1.558,0.141
02140,standard,25,"Cambridge, MA","N Cambridge, North Cambridge, Porter Square","21,490","10,187","$136,964",95,42.391998,-71.134003,1.154,0.021
02141,standard,25,"Cambridge, MA","E Cambridge, East Cambridge","14,522","7,795","$100,714",85,42.369999,-71.083,0.642,0.009
02142,standard,25,"Cambridge, MA",Kendall Square,"3,676","2,057","$164,167",98,42.361,-71.082001,0.278,0.222
02143,standard,25,"Somerville, MA","E Somerville, East Somerville","25,327","11,714","$115,933",91,42.381001,-71.097,1.543,0
02144,standard,25,"Somerville, MA","W Somerville, West Somerville","24,818","11,288","$143,939",96,42.400002,-71.123001,1.082,0.002
02145,standard,25,"Somerville, MA",Winter Hill,"28,402","11,514","$79,621",68,42.391998,-71.089996,1.396,0.091
02148,standard,25,"Malden, MA",,"60,984","24,406","$74,880",61,42.429001,-71.058998,5.045,0.038
02149,standard,25,"Everett, MA",,"46,118","17,066","$73,476",59,42.405998,-71.055,3.426,0.243
02150,standard,25,"Chelsea, MA",,"39,983","13,898","$60,082",33,42.396999,-71.030998,2.208,0.246
02151,standard,25,"Revere, MA","Beachmont, Revere Beach","53,701","20,568","$72,656",57,42.417999,-71.000999,5.862,1.274
02152,standard,25,"Winthrop, MA",,"18,542","8,367","$96,972",83,42.373001,-70.974998,1.972,1.189
02153,PO box,25,"Medford, MA","Tufts Univ, Tufts University",,,,,,,,
02155,standard,25,"Medford, MA","W Medford, West Medford","59,735","24,078","$117,348",91,42.424,-71.108002,8.197,0.562
02156,PO box,25,"West Medford, MA","Medford, W Medford",,,,,,,,
02163,standard,25,"Boston, MA","Cambridge, Soldiers Field","2,621",625,"$63,571",41,42.366001,-71.123001,0.099,0.012
02169,standard,25,"Quincy, MA","Houghs Neck, Quincy Center, South Quincy, West Quincy","56,523","27,173","$93,577",81,42.248001,-71.001999,8.971,1.466
02170,standard,25,"Quincy, MA",Wollaston,"19,848","8,168","$92,337",80,42.265999,-71.015999,2.083,0.072
02171,standard,25,"Quincy, MA","North Quincy, Squantum, Marina Bay, N Quincy, No Quincy, Norfolk Downs","17,836","8,395","$107,210",88,42.292999,-71.017998,2.452,1.911
02176,standard,25,"Melrose, MA",,"28,113","11,787","$147,237",96,42.456001,-71.058998,4.679,0.085
02180,standard,25,"Stoneham, MA",,"23,223","9,921","$133,401",95,42.473999,-71.098,6.019,0.63
02184,standard,25,"Braintree, MA","Braintree Highlands, Braintree Hld, E Braintree, East Braintree","37,220","14,607","$122,253",93,42.206001,-71.001999,13.749,0.812
02185,PO box,25,"Braintree, MA",Braintree Phantom,,,,,,,,
02186,standard,25,"Milton, MA",East Milton,"27,572","9,316","$159,860",97,42.242001,-71.082001,13.011,0.292
02187,PO box,25,"Milton Village, MA",Milton Vlg,,,,,,,,
02188,standard,25,"Weymouth, MA",Weymouth Lndg,"15,831","6,833","$103,125",86,42.205002,-70.958,3.719,0.146
02189,standard,25,"East Weymouth, MA",Weymouth,"15,296","6,466","$94,779",82,42.209999,-70.928001,3.825,0.357
02190,standard,25,"South Weymouth, MA","S Weymouth, Weymouth, Weymouth Nas","17,247","7,546","$118,313",92,42.167,-70.952003,7.118,0.531
02191,standard,25,"North Weymouth, MA","N Weymouth, Weymouth","8,360","3,725","$97,784",84,42.243,-70.942001,2.024,1.051
02196,PO box,25,"Boston, MA",,,,,,,,,
02199,standard,25,"Boston, MA",,"1,157","1,149","$191,912",99,42.347,-71.082001,0.057,0
02201,unique,25,"Boston, MA",Boston City Hall,,,,,,,,
02203,standard,25,"Boston, MA",,30,30,,,42.361,-71.058998,0.031,0
02204,unique,25,"Boston, MA","Mass Tax, Massachusetts Tax",,,,,,,,
02205,PO box,25,"Boston, MA",,,,,,,,,
02206,unique,25,"Boston, MA",State Street Corporation,,,,,,,,
02210,standard,25,"Boston, MA",,"3,715","3,022","$213,250",99,42.347,-71.039001,0.965,0.504
02211,unique,25,"Boston, MA",Bank Of America,,,,,,,,
02212,unique,25,"Boston, MA",Bank Of America,,,,,,,,
02215,standard,25,"Boston, MA","Boston University, Kenmore","25,770","8,860","$96,356",83,42.348,-71.102997,0.765,0.107
02217,unique,25,"Boston, MA",John Hancock P O Box 505,,,,,,,,
02222,standard,25,"Boston, MA",,,,,,,,,
02228,PO box,25,"East Boston, MA",Boston,,,,,,,,
02238,PO box,25,"Cambridge, MA","Harvard Sq, Harvard Square",,,,,,,,
02241,unique,25,"Boston, MA","Bank Of America, Fleet Bank Boston",,,,,,,,
02266,unique,25,"Boston, MA",Boston Financial Data Servic,,,,,,,,
02269,PO box,25,"Quincy, MA",,,,,,,,,
02283,standard,25,"Boston, MA",,,,,,,,,
02284,standard,25,"Boston, MA",,,,,,,,,
02293,unique,25,"Boston, MA",Fidelity Service Company,,,,,,,,
02295,unique,25,"Boston, MA",John Hancock Mutual Ins,,,,,,,,
02297,unique,25,"Boston, MA",Cash Management,,,,,,,,
02298,PO box,25,"Boston, MA",,,,,,,,,
02301,standard,25,"Brockton, MA",,"63,420","22,579","$65,438",44,42.077999,-71.042,12.434,0.17
02302,standard,25,"Brockton, MA",,"32,174","11,282","$76,374",63,42.089001,-70.998001,8.89,0.026
02303,PO box,25,"Brockton, MA",,,,,,,,,
